	WORD	SENTENCE	IA_LABEL	pos	upos	jpos	upos*	xpos	LD2ROOT	LD2HEAD	DEPTH2ROOT	Neighbors_Num	TOTAL_DURATION	STD_TOTAL_DURATION	Sp_clue	Sp_jed351	N_SYL	Freq	Word_Position	Lengths	Prev_Freq	Prev_N_SYL	Pre_Punct	Post_Punct	IA_FIRST_FIXATION_DURATION	IA_SECOND_FIXATION_DURATION	STD_IA_FIRST_FIXATION_DURATION	STD_IA_SECOND_FIXATION_DURATION
0	2030	155	我	r	PRON	r	PRON	PRP	13	13	1	79	10.466666666666669	39.16268064823392	6.05922269821167	10.525071144104004	1	5517.999999999999	0.0625	16	-1.0	-1	False	False	10.466666666666669	0.0	39.16268064823392	0.0
1	2031	155	一	m	NUM	m	NUM	CD	12	1	4	1473	9.866666666666667	36.91768621616955	6.233867645263672	6.2179460525512695	1	8489.0	0.125	16	5517.999999999999	1	False	False	9.866666666666667	0.0	36.91768621616955	0.0
2	2032	155	个	q	DET	q	DET		11	1	3	99	78.13333333333334	143.6369806916806	3.936439275741577	26.826942443847656	1	3297.9999999999995	0.1875	16	8489.0	1	False	False	44.06666666666667	34.06666666666667	75.62932999541616	87.39066820255402
3	2033	155	人	n	NOUN	n	NOUN	NN	10	3	2	746	134.2	184.69333140822025	1.3083035945892334	7.50855827331543	1	3557.0000000000005	0.25	16	3297.9999999999995	1	False	False	90.2	44.0	114.89252949314562	93.6254951032748
4	2034	155	费	v	VERB	v	VERB	VV	9	9	1	227	183.9333333333333	137.50562008716426	16.299514770507812	25.657257080078125	1	54.99999999999999	0.3125	16	3557.0000000000005	1	False	False	141.93333333333334	42.0	112.4831641723428	71.71703656268386
5	2035	155	了	u	PART	ul	PART		8	1	2	27	85.13333333333334	132.3217627183408	1.0126571655273438	12.193135261535645	1	13624.0	0.375	16	54.99999999999999	1	False	False	65.0	2.8666666666666667	97.87338759846826	10.726084508751969
6	2036	155	好	a	ADJ	a	ADJ		7	2	3	253	166.86666666666667	139.90752501404475	2.733135938644409	6.501304626464844	1	1325.0	0.4375	16	13624.0	1	False	False	112.2	44.73333333333333	91.50387969916903	101.728047044832
7	2037	155	多	a	ADJ	m	ADJ		6	1	3	555	134.86666666666667	177.79233829261474	1.7092365026474	0.9238095879554749	1	1890.0	0.5	16	1325.0	1	False	False	65.73333333333333	58.0	70.1203410018963	101.49811164089049
8	2038	155	脑筋，	n	NOUN	n	NOUN	NN	5	4	2	93	364.4666666666666	338.27796591297846	15.070675134658812	45.02812743186951	2	10.0	0.5625	16	1890.0	1	False	True	133.2	105.86666666666666	66.51636390142404	142.24901483743997
9	2039	155	为	p	ADP	p	ADP	IN	2	2	1	109	145.66666666666666	126.63473281669432	7.858906745910644	23.92159843444824	1	3062.0000000000005	0.625	16	10.0	2	False	False	125.06666666666666	20.6	105.87191422762804	41.567294836205065
10	2040	155	了	u	PART	ul	PART		1	1	1	27	155.33333333333334	211.76989608744887	0.9000939130783081	9.355413436889648	1	13624.0	0.6875	16	3062.0000000000005	1	False	False	115.0	29.466666666666665	162.646036943214	75.67814890853384
11	2041	155	弄	v	VERB	v	VERB	VV	0	0	0	64	234.4	167.59824979197523	8.319604873657227	14.978349685668944	1	102.0	0.75	16	13624.0	1	False	False	159.2	69.6	100.64405927160662	110.72054913158624
12	2042	155	明白	a	ADJ	nr	ADJ		1	1	1	1431	518.6	424.9837330220221	4.550232298672199	18.39107990264893	2	155.0	0.8125	16	102.0	1	False	False	204.4	126.06666666666666	95.32946379093228	119.96858848141136
13	2043	155	这	r	PRON	r	PRON		2	2	2	60	121.73333333333332	194.10597334674915	3.425611734390259	23.64179229736328	1	6817.0	0.875	16	155.0	2	False	False	78.66666666666667	27.6	105.03184702217172	97.039373452223
14	2044	155	个	q	DET	q	DET		3	1	2	99	29.2	59.23985145153556	1.983180046081543	23.065860748291016	1	3297.9999999999995	0.9375	16	6817.0	1	False	False	29.2	0.0	59.23985145153556	0.0
15	2045	155	问题。	n	NOUN	n	NOUN	NN	4	4	1	103	124.06666666666666	83.73964944331263	8.478649989701807	53.481313705444336	2	1140.9999999999998	1.0	16	3297.9999999999995	1	False	True	112.93333333333334	11.133333333333333	72.93967065702694	30.765492935357884
16	2046	156	其实，	d	ADV	d	ADV	RB	23	13	2	346	241.13333333333333	201.29012781444484	16.225174725055695	42.54318165779114	2	136.0	0.05	20	-1.0	-1	False	True	164.06666666666666	42.8	117.9703164171206	76.76474885431897
17	2047	156	小王子	n	NOUN	nr	NOUN		20	10	2	3047	139.53333333333333	155.56772015927842	18.93871116638184	25.17984223365784	3	0.0	0.1	20	136.0	2	False	False	116.86666666666666	22.666666666666668	119.92323470546576	58.75107564027139
18	2048	156	住	v	VERB	v	VERB	VV	19	9	2	67	81.93333333333334	110.33250754977983	9.87084674835205	10.798745155334473	1	249.0	0.15	20	0.0	3	False	False	81.93333333333334	0.0	110.33250754977983	0.0
19	2049	156	的	u	PART	uj	PART		18	1	3	13	119.0	141.60885094748377	1.6932916641235352	11.40757179260254	1	77946.0	0.2	20	249.0	1	False	False	113.46666666666668	5.533333333333333	132.3892577045266	20.70383754014914
20	2050	156	星球，	n	NOUN	n	NOUN	NN	17	2	3	377	92.33333333333331	78.3425526489631	21.81073808670044	16.212685585021973	2	13.0	0.25	20	77946.0	1	False	True	92.33333333333331	0.0	78.3425526489631	0.0
21	2051	156	和	p	ADP	c	ADP	IN	14	3	3	191	73.33333333333333	127.42457464014632	7.124433994293213	10.184977531433104	1	8786.0	0.3	20	13.0	2	False	False	36.6	36.73333333333333	72.76702549919159	81.74551295874831
22	2052	156	所有	a	ADJ	b	ADJ		13	2	3	553	281.4	197.013975815592	10.499106407165527	12.413145542144775	2	245.0	0.35	20	8786.0	1	False	False	186.86666666666667	64.06666666666666	97.59089210690831	82.95498109751391
23	2053	156	其他	r	PRON	r	PRON		12	1	3	102	292.06666666666666	239.6626703422032	6.501314237713814	8.16947527974844	2	436.0	0.4	20	245.0	2	False	False	137.06666666666666	109.66666666666669	84.73760807470448	113.7498229546852
24	2054	156	星球	n	NOUN	n	NOUN	NN	11	1	2	377	269.2	139.73365139912912	0.6973800137639046	1.993785172700882	2	13.0	0.45	20	436.0	2	False	False	202.06666666666663	52.333333333333336	110.64144290856338	72.27140205887495
25	2055	156	一样，	a	ADJ	r	ADJ	JJ	10	10	1	1506	370.6	328.4015428303182	3.354348935186863	36.5188045501709	2	552.0	0.5	20	13.0	2	False	True	130.2	114.13333333333334	89.89341837235175	130.22230565033354
26	2056	156	有	v	VERB	v	VERB	VV	7	7	1	482	59.93333333333333	153.44595863763314	6.189791679382324	5.162291526794434	1	5604.000000000001	0.55	20	552.0	2	False	False	59.93333333333333	0.0	153.44595863763314	0.0
27	2057	156	好	a	ADJ	a	ADJ		6	2	3	253	134.2	137.57916508929202	5.828203678131104	4.493167877197266	1	1325.0	0.6	20	5604.000000000001	1	False	False	123.8	10.4	127.61828500127508	38.91323682244899
28	2058	156	的	u	PART	uj	PART		5	1	3	13	215.4	261.2842130707479	4.984973430633545	16.45123863220215	1	77946.0	0.65	20	1325.0	1	False	False	179.26666666666668	36.13333333333333	209.21773878479385	92.4113028199954
29	2059	156	植物，	n	NOUN	n	NOUN	NN	4	3	2	228	217.8	90.8267214718958	14.657412111759186	18.87719023227692	2	212.0	0.7	20	77946.0	1	False	True	194.4	23.4	81.76617067385916	42.02665820642893
30	2060	156	也	d	ADV	d	ADV	RB	1	1	1	10	55.13333333333333	79.17732559823482	2.7689013481140137	9.669713973999023	1	5013.0	0.75	20	212.0	2	False	False	55.13333333333333	0.0	79.17732559823482	0.0
31	2061	156	有	v	VERB	v	VERB	VV	0	0	0	482	77.66666666666667	68.56108387578352	0.2108135819435119	1.212349772453308	1	5604.000000000001	0.8	20	5013.0	1	False	False	77.66666666666667	0.0	68.56108387578352	0.0
32	2062	156	不	d	ADV	d	ADV	RB	1	1	3	1105	38.2	104.20505426001816	3.10774302482605	8.68311882019043	1	4915.0	0.85	20	5604.000000000001	1	False	False	38.2	0.0	104.20505426001816	0.0
33	2063	156	好	a	ADJ	a	ADJ		2	2	2	253	77.53333333333333	106.34025055870843	0.1881118714809417	12.074000358581545	1	1325.0	0.9	20	4915.0	1	False	False	68.93333333333334	8.6	91.2582172860188	32.178253526255894
34	2064	156	的	u	PART	uj	PART		3	1	3	13	120.26666666666668	121.18166344606578	0.0081932535395026	8.363009452819824	1	77946.0	0.95	20	1325.0	1	False	False	106.0	14.266666666666667	97.29953751174772	53.38097871797488
35	2065	156	植物。	n	NOUN	n	NOUN	NN	4	4	1	228	167.2	124.91394371059356	3.556341750081629	7.901475328952074	2	212.0	1.0	20	77946.0	1	False	True	139.86666666666667	27.33333333333333	97.73492495293355	58.01570668553665
36	2066	157	因此，	c	CCONJ	c	CCONJ		5	5	1	159	157.73333333333332	140.01450718487072	21.18378496170044	18.003196477890015	2	776.0	0.0909090909090909	11	-1.0	-1	False	True	127.33333333333331	30.4	114.88757789924703	62.68311840785631
37	2067	157	好	a	ADJ	a	ADJ		2	1	2	253	81.93333333333334	125.3046775751896	8.416874885559082	7.061141014099121	1	1325.0	0.1818181818181818	11	776.0	2	False	False	68.13333333333334	13.8	100.01391014365063	51.634871937480405
38	2068	157	种子	n	NOUN	n	NOUN	NN	1	1	1	298	417.6	289.87601947499326	20.652830839157104	37.12219524383545	2	88.00000000000001	0.2727272727272727	11	1325.0	1	False	False	219.13333333333333	121.53333333333332	136.6444860049448	134.07304808283513
39	2069	157	长	v	VERB	a	VERB	VV	0	0	0	805	234.9333333333333	237.73836225752223	9.040722846984863	23.261688232421875	1	597.0	0.3636363636363636	11	88.00000000000001	2	False	False	146.13333333333333	88.8	130.17775881036243	167.4224994835919
40	2070	157	好	a	ADJ	a	ADJ		1	1	2	253	181.7333333333333	241.18138863150745	9.665916442871094	9.200148582458496	1	1325.0	0.4545454545454545	11	597.0	1	False	False	147.13333333333333	34.6	196.799006320888	73.75798261883254
41	2071	157	植物，	n	NOUN	n	NOUN	NN	2	2	1	228	229.4	270.8553857688637	10.357584685087204	17.995438992977142	2	212.0	0.5454545454545454	11	1325.0	1	False	True	150.46666666666667	27.933333333333334	130.29344658202203	76.1625162983005
42	2072	157	坏	a	ADJ	a	ADJ		3	1	3	26	76.6	148.09717530504534	7.846242427825928	21.36460494995117	1	82.0	0.6363636363636364	11	212.0	2	False	False	63.0	13.6	106.1363902407338	50.8865404601256
43	2073	157	种子	n	NOUN	n	NOUN	NN	4	1	2	298	346.4	160.9653378836574	0.1024947790428996	24.16514937579632	2	88.00000000000001	0.7272727272727273	11	82.0	1	False	False	291.6	45.86666666666667	133.12840918952398	95.0430545711901
44	2074	157	长	v	VERB	a	VERB	VV	5	5	1	805	169.66666666666666	303.72107086748014	0.4992202222347259	17.19243812561035	1	597.0	0.8181818181818182	11	88.00000000000001	2	False	False	120.4	17.866666666666667	176.10027446505205	66.8509453103611
45	2075	157	坏	a	ADJ	a	ADJ		6	1	3	26	117.8	138.40626190072953	1.7957850694656372	18.24391746520996	1	82.0	0.9090909090909092	11	597.0	1	False	False	117.8	0.0	138.40626190072953	0.0
46	2076	157	植物。​	n	NOUN	n	NOUN	NN	7	2	2	228	61.266666666666666	98.61742014246548	5.240979112684727	12.448829717934132	2	212.0	1.0	11	82.0	1	False	True	61.266666666666666	0.0	98.61742014246548	0.0
47	2077	158	但是，	c	CCONJ	c	CCONJ		4	4	1	37	191.26666666666668	140.1529957661349	22.06303858757019	20.021641731262207	2	803.0	0.1428571428571428	7	-1.0	-1	False	True	123.33333333333331	63.8	86.96180515350147	79.29623782584729
48	2078	158	种子	n	NOUN	n	NOUN	NN	1	1	1	298	200.53333333333333	112.8632604329485	16.417641401290894	28.848954677581787	2	88.00000000000001	0.2857142857142857	7	803.0	2	False	False	153.86666666666667	46.66666666666666	84.67102350994834	77.0693771149663
49	2079	158	是	vl	VERB	v	VERB		0	0	0	29	73.13333333333334	94.78949777738508	4.779582977294922	12.354751586914062	1	12403.0	0.4285714285714285	7	88.00000000000001	2	False	False	73.13333333333334	0.0	94.78949777738508	0.0
50	2080	158	看	v	VERB	v	VERB	VV	1	1	1	118	154.06666666666666	169.53405426508138	8.66886043548584	14.826784133911133	1	1439.9999999999998	0.5714285714285714	7	12403.0	1	False	False	120.93333333333334	23.266666666666666	112.16622585351718	63.04756581784547
51	2081	158	不	d	ADV	d	ADV	RB	2	1	3	1105	110.8	123.80856190102526	2.176045656204224	7.407917499542236	1	4915.0	0.7142857142857143	7	1439.9999999999998	1	False	False	105.53333333333332	5.266666666666667	118.49043093103435	19.706062237009423
52	2082	158	见	v	VERB	v	VERB	VV	3	2	2	134	86.26666666666667	131.66850631626212	1.2958699464797974	26.2297420501709	1	505.0	0.8571428571428571	7	4915.0	1	False	False	66.6	19.666666666666668	106.56128127357827	73.58592860655419
53	2083	158	的。	u	PART	uj	PART		4	4	1	13	63.93333333333333	101.087069180759	3.0223253965377808	12.44222354888916	1	77946.0	1.0	7	505.0	1	False	True	63.93333333333333	0.0	101.087069180759	0.0
54	2084	159	它们	r	PRON	r	PRON		9	9	1	4	55.8	104.59968132519973	15.17263889312744	39.31960582733154	2	589.9999999999999	0.0588235294117647	17	-1.0	-1	False	False	35.46666666666667	20.33333333333333	62.54477507265406	54.66463410855525
55	2085	159	秘密地	n	NOUN	-	ADV		8	1	2	720	370.3333333333333	170.035551838105	19.130353212356567	22.58145821094513	3	0.0	0.1176470588235294	17	589.9999999999999	2	False	False	216.7333333333333	117.8	83.5730950858123	93.81272124113374
56	2086	159	睡	v	VERB	v	VERB	VV	7	7	1	33	96.6	133.1604545901923	11.379646301269531	20.69337272644043	1	116.0	0.1764705882352941	17	0.0	3	False	False	86.06666666666666	10.533333333333331	115.4114186532492	26.944057270986903
57	2087	159	在	p	ADP	p	ADP		6	1	3	175	92.53333333333332	102.09398719915988	3.709876298904419	9.137185096740724	1	12434.0	0.2352941176470588	17	116.0	1	False	False	92.53333333333332	0.0	102.09398719915988	0.0
58	2088	159	土壤	n	NOUN	n	NOUN	NN	5	2	2	297	131.2	83.56490491428404	13.530924797058104	13.882596969604492	2	110.0	0.2941176470588235	17	12434.0	1	False	False	131.2	0.0	83.56490491428404	0.0
59	2089	159	里，	nd	NOUN	f	NOUN		4	1	3	334	64.53333333333333	76.35868574621286	3.713707327842712	21.463031768798828	1	1968.0	0.3529411764705882	17	110.0	2	False	True	64.53333333333333	0.0	76.35868574621286	0.0
60	2090	159	直到	v	VERB	v	VERB		1	1	1	277	119.86666666666666	112.76043435334734	9.11032634973526	9.270831108093262	2	111.0	0.4117647058823529	17	1968.0	1	False	False	101.46666666666668	8.8	109.43787684750144	23.956070907670423
61	2091	159	有	v	VERB	v	VERB	VV	0	0	0	482	81.4	97.15266337059424	6.35089635848999	7.001945972442627	1	5604.000000000001	0.4705882352941176	17	111.0	2	False	False	81.4	0.0	97.15266337059424	0.0
62	2092	159	一	m	NUM	m	NUM	CD	1	1	2	1473	11.066666666666666	41.40767508029828	2.0616908073425293	3.884348392486572	1	8489.0	0.5294117647058824	17	5604.000000000001	1	False	False	11.066666666666666	0.0	41.40767508029828	0.0
63	2093	159	天，	nt	NOUN	q	NOUN	NNB	2	2	1	1089	113.4	124.48496562503708	3.4097237586975098	12.409715175628662	1	670.0	0.5882352941176471	17	8489.0	1	False	True	103.4	10.0	115.95044918699828	37.416573867739416
64	2094	159	某	r	PRON	r	PRON		3	3	3	28	66.26666666666667	90.57701449901931	11.836518287658691	12.09461784362793	1	219.0	0.6470588235294118	17	670.0	1	False	False	46.66666666666666	19.6	74.79096796331018	51.40272366324571
65	2095	159	一	m	NUM	m	NUM	CD	4	2	3	1473	176.8	302.4861870124541	3.762529134750366	4.481771469116211	1	8489.0	0.7058823529411765	17	219.0	1	False	False	104.2	34.2	125.7358076815564	105.26297228053812
66	2096	159	颗	q	DET	m	DET		5	1	3	8	32.333333333333336	85.15684874916924	8.298742294311523	29.97464942932129	1	104.0	0.7647058823529411	17	8489.0	1	False	False	32.333333333333336	0.0	85.15684874916924	0.0
67	2097	159	种子	n	NOUN	n	NOUN	NN	6	2	2	298	207.06666666666663	175.8410140502557	7.611896395683289	30.68663501739502	2	88.00000000000001	0.8235294117647058	17	104.0	1	False	False	174.0	27.6	123.76159878303662	93.83375369947284
68	2098	159	突然	d	ADV	ad	ADV	RB	7	1	2	82	162.46666666666667	153.98046052087977	6.153176598250866	12.362129643559456	2	217.00000000000003	0.8823529411764706	17	88.00000000000001	2	False	False	123.8	38.66666666666666	105.81757887988176	81.97858799033372
69	2099	159	醒	v	VERB	v	VERB		8	8	1	22	83.53333333333333	137.01769553196002	6.454483985900879	9.031180381774902	1	33.0	0.9411764705882352	17	217.00000000000003	2	False	False	74.73333333333333	8.8	125.35467903335542	32.92658500361069
70	2100	159	来。	vd	VERB	v	VERB		9	1	2	144	37.333333333333336	63.65916186134474	3.400352954864502	29.832350730896	1	2934.0	1.0	17	33.0	1	False	True	37.333333333333336	0.0	63.65916186134474	0.0
71	2101	160	它	r	PRON	r	PRON	PRP	6	13	2	3	18.6	47.84948623896952	12.036794662475586	13.106940269470217	1	2202.0	0.0588235294117647	17	-1.0	-1	False	False	18.6	0.0	47.84948623896952	0.0
72	2102	160	向	p	ADP	p	ADP		5	2	2	95	97.13333333333334	148.88736980982935	12.94709300994873	10.235939025878906	1	1215.0	0.1176470588235294	17	2202.0	1	False	False	75.86666666666666	21.266666666666666	110.32731101388973	79.57258042539249
73	2103	160	着	u	AUX	uz	AUX	AS	4	1	2	49	64.06666666666666	118.47782727394842	5.0821614265441895	20.350799560546875	1	4303.0	0.1764705882352941	17	1215.0	1	False	False	52.93333333333333	11.133333333333333	91.18367300247463	41.65711890608321
74	2104	160	太阳，	n	NOUN	ns	NOUN	NN	3	3	1	602	226.86666666666667	158.94941193837602	10.533315926790236	45.178672075271606	2	169.0	0.2352941176470588	17	4303.0	1	False	True	195.8	31.066666666666663	123.62103380897604	79.20476977780793
75	2105	160	探	v	VERB	v	VERB	VV	0	0	0	103	43.13333333333333	62.96651667531104	10.699437141418455	13.4744291305542	1	15.0	0.2941176470588235	17	169.0	2	False	False	43.13333333333333	0.0	62.96651667531104	0.0
76	2106	160	出	vd	VERB	v	VERB	VV	1	1	1	475	112.53333333333332	132.3247856181482	5.3177103996276855	9.855051040649414	1	804.0	0.3529411764705882	17	15.0	1	False	False	112.53333333333332	0.0	132.3247856181482	0.0
77	2107	160	头	n	NOUN	n	NOUN	NN	2	1	2	181	80.26666666666667	91.06588579460232	7.082632541656494	25.03180694580078	1	443.0	0.4117647058823529	17	804.0	1	False	False	80.26666666666667	0.0	91.06588579460232	0.0
78	2108	160	来，	vd	VERB	v	VERB		3	3	1	144	63.53333333333333	72.19959987577647	2.825333595275879	26.477575302124023	1	2934.0	0.4705882352941176	17	443.0	1	False	True	63.53333333333333	0.0	72.19959987577647	0.0
79	2109	160	怯生生地	a	ADJ	-	ADV		4	1	2	1770	151.63333333333333	208.6511016559036	31.15985584259033	47.51870727539063	4	0.0	0.5294117647058824	17	2934.0	1	False	False	110.9	18.6	110.23432617232558	69.59482739399533
80	2110	160	吐	v	VERB	v	VERB	VV	5	5	1	59	145.53333333333333	193.98517698238928	10.85037326812744	10.909223556518556	1	32.0	0.5882352941176471	17	0.0	4	False	False	127.73333333333332	17.8	141.3414148632861	66.60150148457613
81	2111	160	出	vd	VERB	v	VERB	VV	6	1	2	475	13.266666666666667	49.63932133120095	1.6241945028305054	5.62270975112915	1	804.0	0.6470588235294118	17	32.0	1	False	False	13.266666666666667	0.0	49.63932133120095	0.0
82	2112	160	一	m	NUM	m	NUM	CD	7	5	3	1473	46.93333333333333	83.24619444088053	2.3907039165496826	8.100164413452148	1	8489.0	0.7058823529411765	17	804.0	1	False	False	46.93333333333333	0.0	83.24619444088053	0.0
83	2113	160	枚	q	DET	m	DET		8	1	4	5	104.86666666666666	143.31823176259036	7.410803318023682	12.229284286499023	1	33.0	0.7647058823529411	17	8489.0	1	False	False	90.86666666666666	14.0	122.09988624983326	52.38320341483518
84	2114	160	动人	a	ADJ	n	ADJ	JJ	9	3	3	969	100.2	152.37637612175976	21.105722427368164	32.049537658691406	2	27.000000000000004	0.8235294117647058	17	33.0	1	False	False	80.93333333333334	19.266666666666666	124.71164963849832	72.08926565184461
85	2115	160	的	u	PART	uj	PART		10	1	4	13	80.33333333333333	114.2113051419264	1.0732901096343994	10.252094268798828	1	77946.0	0.8823529411764706	17	27.000000000000004	2	False	False	74.73333333333333	5.6	107.3116748334288	20.95328136593407
86	2116	160	嫩	a	ADJ	a	ADJ		11	1	3	21	93.06666666666666	92.73220703845143	12.634702682495115	15.265772819519045	1	14.0	0.9411764705882352	17	77946.0	1	False	False	93.06666666666666	0.0	92.73220703845143	0.0
87	2117	160	芽。	n	NOUN	n	NOUN		12	7	2	13	101.93333333333334	118.95683624276872	5.25223445892334	10.167436599731444	1	37.00000000000001	1.0	17	14.0	1	False	True	91.4	10.533333333333331	97.73010453966236	39.41212447401884
88	2118	161	如果	c	CCONJ	c	CCONJ		1	1	1	364	110.93333333333334	122.6433673524808	7.446698904037476	11.507039546966553	2	772.0	0.0555555555555555	18	-1.0	-1	False	False	86.33333333333333	15.933333333333334	89.38431381151591	52.82987370376306
89	2119	161	是	vl	VERB	v	VERB		0	0	0	29	164.26666666666668	178.79614711235314	4.956202983856201	8.65909481048584	1	12403.0	0.1111111111111111	18	772.0	2	False	False	121.2	43.06666666666667	127.92351881756016	88.12450787884654
90	2120	161	萝卜	n	NOUN	n	NOUN	NN	1	5	2	51	343.3333333333333	370.822089717188	15.044495940208437	40.7464599609375	2	9.0	0.1666666666666666	18	12403.0	1	False	False	196.6	77.73333333333333	102.60396353617791	110.63421210859184
91	2121	161	或者	c	CCONJ	c	CCONJ	CC	2	1	4	20	215.0	168.99072952877228	6.225011080503464	8.11198377609253	2	233.00000000000003	0.2222222222222222	18	9.0	2	False	False	155.53333333333333	36.86666666666667	99.96057000415492	74.53756696383974
92	2122	161	玫瑰	n	NOUN	n	NOUN	NN	3	2	3	26	330.1333333333333	288.24847306138884	10.480161285027862	15.885225562378764	2	5.999999999999999	0.2777777777777778	18	233.00000000000003	2	False	False	154.66666666666666	104.93333333333334	121.75147728969134	125.69458575805436
93	2123	161	的	u	PART	uj	PART		4	2	2	13	108.13333333333334	105.35518760628524	3.356452465057373	9.899590492248535	1	77946.0	0.3333333333333333	18	5.999999999999999	2	False	False	108.13333333333334	0.0	105.35518760628524	0.0
94	2124	161	嫩	a	ADJ	a	ADJ		5	1	2	21	57.93333333333333	109.415091382415	12.07490062713623	14.95055103302002	1	14.0	0.3888888888888889	18	77946.0	1	False	False	36.53333333333333	17.2	61.925618464592034	44.003333207080274
95	2125	161	芽，	n	NOUN	n	NOUN		6	6	1	13	79.53333333333333	109.38120903011122	4.117371916770935	6.799483776092529	1	37.00000000000001	0.4444444444444444	18	14.0	1	False	True	76.86666666666666	2.6666666666666665	106.47056974686583	9.977753031397176
96	2126	161	我们	r	PRON	r	PRON		7	1	2	80	179.86666666666667	170.0313173767965	7.558671712875366	36.64394187927246	2	2807.0	0.5	18	37.00000000000001	1	False	False	132.4	47.46666666666667	105.32540054516764	106.76133299196962
97	2127	161	可以	vu	AUX	c	AUX		8	8	1	656	294.53333333333336	291.9170810730716	4.921879768371582	12.40241625905037	2	1751.0	0.5555555555555556	18	2807.0	2	False	False	144.73333333333332	103.73333333333332	106.7236098006851	166.0126367345437
98	2128	161	让	p	ADP	v	ADP		9	1	4	30	197.8	235.24716080468784	10.068207740783691	25.357498168945312	1	616.9999999999999	0.6111111111111112	18	1751.0	2	False	False	99.73333333333332	51.66666666666666	105.47699064514286	88.5277106648283
99	2129	161	它	r	PRON	r	PRON	PRP	10	1	3	3	186.0	187.46839733672448	1.396248698234558	14.694731712341309	1	2202.0	0.6666666666666666	18	616.9999999999999	1	False	False	141.26666666666668	44.73333333333333	122.99889791737525	89.97219323521881
100	2130	161	爱	v	VERB	v	VERB	VV	11	5	2	306	193.8	151.9983333241958	10.964752197265623	21.375652313232425	1	198.00000000000003	0.7222222222222222	18	2202.0	1	False	False	159.73333333333332	34.06666666666667	81.94833060464921	93.32271368155176
101	2131	161	怎么	r	PRON	r	PRON		12	1	4	13	250.8	156.4677602575048	12.502554044127464	31.314701080322266	2	449.0	0.7777777777777778	18	198.00000000000003	1	False	False	167.66666666666666	66.86666666666666	96.69447875769444	84.58831019840875
102	2132	161	长	a	ADJ	a	ADJ		13	2	3	805	68.93333333333334	87.67247129072057	8.060507774353027	22.609155654907227	1	597.0	0.8333333333333334	18	449.0	2	False	False	68.93333333333334	0.0	87.67247129072057	0.0
103	2133	161	就	d	ADV	d	ADV	RB	14	2	2	84	72.86666666666666	120.37157287148636	6.941291809082031	7.245792865753174	1	4703.0	0.8888888888888888	18	597.0	1	False	False	62.86666666666667	10.0	116.56178142465431	37.416573867739416
104	2134	161	怎么	r	PRON	r	PRON		15	1	2	13	155.2	156.98500990009632	0.2675829846411943	17.273481845855713	2	449.0	0.9444444444444444	18	4703.0	1	False	False	125.46666666666668	29.73333333333333	137.58578737968864	60.64812903590311
105	2135	161	长。​	a	ADJ	a	ADJ		16	16	1	805	32.733333333333334	85.54645261818607	3.3807138204574585	23.515910625457764	1	597.0	1.0	18	449.0	2	False	True	32.733333333333334	0.0	85.54645261818607	0.0
106	2136	162	但是，	c	CCONJ	c	CCONJ		4	4	1	37	205.46666666666667	226.17275599761248	22.06229627132416	20.021216869354248	2	803.0	0.0526315789473684	19	-1.0	-1	False	True	155.33333333333334	50.13333333333333	171.4563760520118	86.76471376980136
107	2137	162	如果	c	CCONJ	c	CCONJ		1	1	1	364	147.13333333333333	118.17888512288856	6.044709980487824	7.31233774125576	2	772.0	0.1052631578947368	19	803.0	2	False	False	132.53333333333333	14.6	111.48265435583342	54.62819784689956
108	2138	162	是	vl	VERB	v	VERB		0	0	0	29	78.66666666666667	103.79959323405632	3.651790857315064	9.590718269348145	1	12403.0	0.1578947368421052	19	772.0	2	False	False	78.66666666666667	0.0	103.79959323405632	0.0
109	2139	162	不	d	ADV	d	ADV	RB	1	1	3	1105	111.6	161.6109732247989	7.290666580200195	9.697590827941896	1	4915.0	0.2105263157894736	19	12403.0	1	False	False	83.26666666666667	28.33333333333333	109.23336893499572	73.96185202897205
110	2140	162	好	a	ADJ	a	ADJ		2	2	2	253	120.93333333333334	110.53293124172944	6.158851146697998	9.05739688873291	1	1325.0	0.2631578947368421	19	4915.0	1	False	False	120.93333333333334	0.0	110.53293124172944	0.0
111	2141	162	的	u	PART	uj	PART		3	1	3	13	111.46666666666668	192.03675574107044	1.1907129287719729	11.258797645568848	1	77946.0	0.3157894736842105	19	1325.0	1	False	False	81.6	29.866666666666667	162.7746089945644	77.97595070846451
112	2142	162	植物，	n	NOUN	n	NOUN	NN	4	4	1	228	138.53333333333333	151.0884362072609	17.841097401455045	15.976636171340942	2	212.0	0.3684210526315789	19	77946.0	1	False	True	81.46666666666667	57.06666666666667	90.10946429513136	84.26186695191497
113	2143	162	我们	r	PRON	r	PRON		5	2	3	80	34.0	90.79720994244995	6.273382186889648	37.506948471069336	2	2807.0	0.4210526315789473	19	212.0	2	False	False	34.0	0.0	90.79720994244995	0.0
114	2144	162	一	m	NUM	m	NUM	CD	6	1	3	1473	110.73333333333332	107.46315130726852	6.208209037780762	6.607999801635742	1	8489.0	0.4736842105263157	19	2807.0	2	False	False	99.6	11.133333333333333	94.88154017861784	41.65711890608321
115	2145	162	旦	n	NOUN	j	NOUN		7	7	2	13	70.53333333333333	123.33632428805754	9.50236988067627	7.148107051849365	1	0.0	0.5263157894736842	19	8489.0	1	False	False	55.93333333333333	14.6	95.24737383372953	54.62819784689955
