	WORD	SENTENCE	IA_LABEL	pos	upos	jpos	upos*	xpos	LD2ROOT	LD2HEAD	DEPTH2ROOT	Neighbors_Num	TOTAL_DURATION	STD_TOTAL_DURATION	N_SYL	Freq	pure_token	IA_FIRST_FIXATION_DURATION	IA_SECOND_FIXATION_DURATION	STD_IA_FIRST_FIXATION_DURATION	STD_IA_SECOND_FIXATION_DURATION
171	4112	303	它	r	PRON	r	PRON	PRP	6	6	1	3	106.07142857142856	173.6809325358734	1	2202.0	它	64.57142857142857	41.5	103.82933406434282	86.61140637517506
172	4113	303	的	u	PART	uj	PART		5	5	1	13	190.28571428571428	292.63224814271786	1	77946.0	的	102.42857142857144	78.42857142857143	140.5680893912343	171.0236885370454
173	4114	303	根须	n	NOUN	n	NOUN	NN	4	4	1	121	394.07142857142856	409.6626598775623	2	0.0	根须	194.3571428571429	68.5	105.06025967636528	94.43724295606503
174	4115	303	会	vu	AUX	v	AUX		3	3	1	209	200.7142857142857	259.93390054600656	1	1360.0	会	128.92857142857142	51.42857142857143	125.59939961509956	104.82823657618908
175	4116	303	把	p	ADP	p	ADP	BB	2	1	2	41	180.8571428571429	242.4257934010373	1	3113.0000000000005	把	99.85714285714286	60.0	120.0725121052496	98.3274413085468
176	4117	303	星球	n	NOUN	n	NOUN	NN	1	1	1	377	338.7142857142857	410.63825383201214	2	13.0	星球	139.14285714285714	106.71428571428572	96.05493751186434	171.60104419072434
177	4118	303	扎穿。	v	VERB	v	VERB	VV	0	0	0	196	93.92857142857144	127.34568492645424	2	0.0	扎穿	44.142857142857146	49.785714285714285	52.60751866803988	96.69331382663182
178	4119	304	那	r	PRON	r	PRON		5	2	2	106	53.0	84.74415276921133	1	1800.0	那	53.0	0.0	84.74415276921133	0.0
179	4120	304	颗	q	DET	m	DET		4	1	2	8	134.85714285714286	197.64862658727668	1	104.0	颗	99.85714285714286	35.0	128.45780693778522	103.83709769221625
180	4121	304	星球	n	NOUN	n	NOUN	NN	3	3	1	377	83.96428571428571	145.26361065880417	2	13.0	星球	49.96428571428572	41.642857142857146	79.21229708955599	88.07919094514335
181	4122	304	本来	d	ADV	t	ADV	RB	2	2	1	428	256.85714285714283	212.1346799770834	2	120.0	本来	162.21428571428572	75.21428571428571	130.9177378418702	96.64528557818946
182	4123	304	就	d	ADV	d	ADV	RB	1	1	1	84	114.92857142857144	349.8388331556025	1	4703.0	就	33.714285714285715	14.285714285714286	82.89444972926938	51.50787536377128
183	4124	304	小，	a	ADJ	a	ADJ		0	0	0	1323	31.357142857142858	78.17526750181027	1	1517.9999999999998	小	31.357142857142858	0.0	78.17526750181027	0.0
184	4125	304	如果	c	CCONJ	c	CCONJ		1	3	2	364	105.92857142857144	110.44809012493108	2	772.0	如果	105.92857142857144	0.0	110.44809012493108	0.0
185	4126	304	猴面包树	n	NOUN	n	NOUN		2	2	2	597	429.0	337.2603911350567	4	0.0	猴面包树	254.8571428571429	111.71428571428572	130.94320314158955	132.04621949011886
186	4127	304	太	d	ADV	d	ADV		3	1	2	402	68.28571428571429	116.31019398354468	1	307.00000000000006	太	56.142857142857146	12.142857142857142	89.1490382472417	43.78169405920559
187	4128	304	多，	a	ADJ	m	ADJ		4	4	1	555	42.85714285714285	104.51237598817605	1	1890.0	多	31.785714285714285	11.071428571428571	69.81319827268499	39.918603406922735
188	4129	304	它们	r	PRON	r	PRON		5	1	2	4	100.78571428571428	122.01708227681458	2	589.9999999999999	它们	87.57142857142857	13.214285714285714	105.35837771673424	47.644784711488434
189	4130	304	会	vu	AUX	v	AUX		6	6	1	209	66.57142857142857	93.05122574283962	1	1360.0	会	66.57142857142857	0.0	93.05122574283962	0.0
190	4131	304	把	p	ADP	p	ADP	BB	7	1	4	41	137.57142857142858	250.2683457770063	1	3113.0000000000005	把	109.28571428571428	28.285714285714285	166.08493032672365	101.9855932202671
