	WORD	SENTENCE	IA_LABEL	pos	upos	jpos	upos*	xpos	LD2ROOT	LD2HEAD	DEPTH2ROOT	Neighbors_Num	TOTAL_DURATION	STD_TOTAL_DURATION	N_SYL	Freq	pure_token	IA_FIRST_FIXATION_DURATION	IA_SECOND_FIXATION_DURATION	STD_IA_FIRST_FIXATION_DURATION	STD_IA_SECOND_FIXATION_DURATION
352	5529	300	。	PUNCT	PUNCT	x	PUNCT	.	8	3	2	0	0.0	0.0	0	0.0		0.0	0.0	0.0	0.0
353	5530	300	猢猻樹	VERB	NOUN	-	NOUN		12	29	2	28	204.6	161.71118287448974	3	0.0	猢猻樹	138.33333333333334	66.26666666666667	107.31676890816686	88.94527655936668
354	5531	300	同	ADP	ADP	p	ADP	IN	11	1	4	536	7.733333333333333	28.93548379105181	1	4553.41912	同	7.733333333333333	0.0	28.93548379105181	0.0
355	5532	300	玫瑰樹	VERB	VERB	-	VERB		10	5	3	30	366.3333333333333	407.4089946097028	3	0.0	玫瑰樹	153.86666666666667	84.13333333333334	95.1313945142308	109.4993860967063
356	5533	300	細	ADJ	ADJ	zg	ADJ		9	4	3	71	85.2	157.98067392353192	1	105.1904	細	52.13333333333333	11.333333333333334	77.17241879209321	42.40545038343801
357	5534	300	棵	VERB	DET	q	DET		8	1	4	1	186.06666666666663	250.3936811414289	1	31.88843	棵	131.66666666666666	54.4	151.17568881565876	129.4706144265949
358	5535	300	嗰陣	PRON	PRON	-	PRON		7	1	5	26	306.46666666666664	376.12566457974594	2	0.0	嗰陣	138.13333333333333	68.2	108.77185093375746	99.95478978018012
359	5536	300	好	ADV	ADV	a	ADV		6	1	3	312	73.53333333333333	104.50701199228476	1	10788.64225	好	73.53333333333333	0.0	104.50701199228476	0.0
360	5537	300	似	VERB	VERB	d	VERB	VV	5	22	2	31	114.6	148.9629931672069	1	267.53149	似	92.13333333333334	22.466666666666665	99.8103980332488	84.06256928952122
361	5538	300	樣	NOUN	NOUN	x	NOUN		4	1	3	36	26.933333333333334	68.72890383399275	1	375.20671	樣	26.933333333333334	0.0	68.72890383399275	0.0
362	5539	300	，所以	CCONJ	CCONJ	c	CCONJ		1	1	1	115	37.6	63.03840099494912	2	2005.65792	所以	37.6	0.0	63.03840099494912	0.0
363	5540	300	只要	VERB	VERB	c	VERB		0	0	0	145	155.46666666666667	181.7378576105949	2	264.21841	只要	111.8	20.8	90.76137210656672	77.82647364489797
364	5541	300	一	NUM	NUM	m	NUM	CD	1	16	2	871	123.2	204.90719850703144	1	4153.77843	一	67.33333333333333	40.93333333333333	97.60851511124542	105.48078287325876
365	5542	300	能夠	AUX	AUX	v	AUX	MD	2	1	3	62	99.33333333333331	129.04193978014368	2	150.7453	能夠	79.6	19.73333333333333	91.55457388901988	73.8353724323391
366	5543	300	分	VERB	VERB	v	VERB		3	14	2	79	64.53333333333333	95.72729785988716	1	171.86621	分	64.53333333333333	0.0	95.72729785988716	0.0
367	5544	300	得	VERB	VERB	ud	VERB		4	1	3	80	32.4	82.70171300120289	1	2885.28159	得	32.4	0.0	82.70171300120289	0.0
368	5545	300	出	VERB	VERB	v	VERB	VV	5	2	3	223	10.6	39.66156829980378	1	993.92505	出	10.6	0.0	39.66156829980378	0.0
369	5546	300	佢哋	PRON	PRON	-	PRON		6	1	4	2	46.46666666666667	110.45775461938176	2	0.0	佢哋	36.86666666666667	9.6	82.34145708909672	35.91991091302984
370	5547	300	係	VERB	VERB	zg	VERB		7	4	3	6	15.333333333333334	39.641168275193685	1	22827.14525	係	15.333333333333334	0.0	39.641168275193685	0.0
