	WORD	SENTENCE	IA_LABEL	pos	upos	jpos	upos*	xpos	LD2ROOT	LD2HEAD	DEPTH2ROOT	Neighbors_Num	TOTAL_DURATION	STD_TOTAL_DURATION	N_SYL	Freq	pure_token	IA_FIRST_FIXATION_DURATION	IA_SECOND_FIXATION_DURATION	STD_IA_FIRST_FIXATION_DURATION	STD_IA_SECOND_FIXATION_DURATION
62	4019	295	一	m	NUM	m	NUM	CD	1	1	2	1473	8.6	32.17825352625589	1	8489.0	一	8.6	0.0	32.17825352625589	0.0
63	4020	295	天，	nt	NOUN	q	NOUN	NNB	2	2	1	1089	90.4	137.4616552594456	1	670.0	天	76.8	13.6	113.10184201270404	50.8865404601256
64	4021	295	某	r	PRON	r	PRON		3	3	3	28	68.46666666666667	105.5347441472344	1	219.0	某	68.46666666666667	0.0	105.5347441472344	0.0
65	4022	295	一	m	NUM	m	NUM	CD	4	2	3	1473	123.06666666666666	182.04338921135133	1	8489.0	一	74.6	48.46666666666667	76.76092756083658	127.36031127823487
66	4023	295	颗	q	DET	m	DET		5	1	3	8	132.6	136.41593259831004	1	104.0	颗	95.8	36.8	103.34808496855015	75.85442197613355
67	4024	295	种子	n	NOUN	n	NOUN	NN	6	2	2	298	359.0	296.4609024250359	2	88.00000000000001	种子	172.73333333333332	75.33333333333333	108.4241465521198	105.79392967252684
68	4025	295	突然	d	ADV	ad	ADV	RB	7	1	2	82	196.06666666666663	279.75428901488215	2	217.00000000000003	突然	117.93333333333334	42.4	129.08109423493778	78.6382434527459
69	4026	295	醒	v	VERB	v	VERB		8	8	1	22	86.8	189.48744901268088	1	33.0	醒	46.53333333333333	38.13333333333333	96.55800789623248	102.16709624705771
70	4027	295	来。	vd	VERB	v	VERB		9	1	2	144	105.73333333333332	100.4566020174328	1	2934.0	来	100.2	5.533333333333333	95.45553938876466	20.70383754014914
71	4028	296	它	r	PRON	r	PRON	PRP	6	13	2	3	19.666666666666668	50.18056285942684	1	2202.0	它	19.666666666666668	0.0	50.18056285942684	0.0
72	4029	296	向	p	ADP	p	ADP		5	2	2	95	68.4	136.99479308839926	1	1215.0	向	48.66666666666666	9.2	89.52218843517078	34.42324795832026
73	4030	296	着	u	AUX	uz	AUX	AS	4	1	2	49	194.86666666666667	286.58538382517384	1	4303.0	着	132.06666666666666	23.933333333333334	133.64403798482329	65.0194500814094
