	WORD	SENTENCE	IA_LABEL	pos	upos	jpos	upos*	xpos	LD2ROOT	LD2HEAD	DEPTH2ROOT	Neighbors_Num	TOTAL_DURATION	STD_TOTAL_DURATION	Sp_clue	Sp_jed351	N_SYL	Freq	Word_Position	Lengths	Prev_Freq	Prev_N_SYL	Pre_Punct	Post_Punct	IA_FIRST_FIXATION_DURATION	IA_SECOND_FIXATION_DURATION	STD_IA_FIRST_FIXATION_DURATION	STD_IA_SECOND_FIXATION_DURATION
0	1	1	六	NUM	NUM	m	NUM	CD	17	1	3	41	49.266666666666666	115.35248395919162	11.593278884887695	11.06442642211914	1	77.02919	0.0555555555555555	18	-1.0	-1	False	False	49.266666666666666	0.0	115.35248395919162	0.0
1	2	1	歲	NOUN	NOUN	zg	NOUN	NNB	16	2	2	4	208.2	220.6128433855714	14.535446166992188	5.834139823913574	1	231.50171	0.1111111111111111	18	77.02919	1	False	False	121.06666666666666	64.13333333333334	116.83519256723216	130.91924567797088
2	3	1	嗰	PRON	PRON	x	PRON		15	1	2	1	170.4	142.43164442403005	14.662120819091797	5.592357158660889	1	2040.85943	0.1666666666666666	18	231.50171	1	False	False	148.73333333333332	21.666666666666668	127.83190351221228	56.14465444031358
3	4	1	年	NOUN	NOUN	m	NOUN	NNB	14	14	1	37	94.53333333333332	122.4270485726999	5.925736904144287	5.719855308532715	1	458.86206	0.2222222222222222	18	2040.85943	1	False	False	81.6	12.933333333333334	98.42479362437088	48.39210220227631
4	5	1	，我	PRON	PRON	r	PRON	PRP	11	11	1	704	98.8	87.87885600833305	10.68751096725464	13.557375431060793	1	49930.23889	0.2777777777777778	18	458.86206	1	True	False	87.2	11.6	76.69524105184104	32.51420202516638
5	6	1	喺	ADP	ADP	x	ADP	IN	10	3	4	1	122.46666666666668	162.82541434172848	9.11475658416748	5.14148473739624	1	2703.06199	0.3333333333333333	18	49930.23889	1	False	False	78.2	44.266666666666666	92.82470935406512	119.04535083553476
6	7	1	一	NUM	NUM	m	NUM	CD	9	1	5	871	186.06666666666663	153.67865463000672	5.726480007171631	6.182994365692139	1	4153.77843	0.3888888888888889	18	2703.06199	1	False	False	104.0	64.26666666666667	94.36666077946526	89.93661965826577
7	8	1	本	NOUN	DET	r	DET		8	1	4	54	142.6	148.03684226119748	7.177327632904053	6.6385908126831055	1	89.45325	0.4444444444444444	18	4153.77843	1	False	False	127.93333333333334	14.666666666666666	139.4467480996081	38.96437118987321
8	9	1	書	NOUN	NOUN	zg	NOUN	NN	7	1	3	35	152.46666666666667	207.04262577761344	1.9520264863967896	3.889104843139648	1	139.56364	0.5	18	89.45325	1	False	False	104.13333333333334	38.66666666666666	143.64069370790747	104.38560990651708
9	10	1	入	VERB	NOUN	v	NOUN		6	2	2	83	61.8	100.05012077287395	10.953531265258787	4.852245330810547	1	557.4263	0.5555555555555556	18	139.56364	1	False	False	61.8	0.0	100.05012077287395	0.0
10	11	1	面	NOUN	NOUN	n	NOUN		5	1	3	96	93.2	125.26090105588948	7.2297444343566895	0.8422829508781433	1	398.81243	0.6111111111111112	18	557.4263	1	False	False	80.06666666666666	13.133333333333333	102.69142558601904	49.1404336796311
11	12	1	見	VERB	VERB	x	VERB	VV	4	4	1	44	138.86666666666667	171.2883987769036	7.555124759674072	9.663152694702148	1	2073.99027	0.6666666666666666	18	398.81243	1	False	False	109.46666666666668	24.0	119.31854656990906	62.82356245868265
12	13	1	過	PART	PART	zg	PART	UH	3	1	2	299	127.8	162.72397897462236	4.69379186630249	2.981040000915528	1	1039.06581	0.7222222222222222	18	2073.99027	1	False	False	116.2	11.6	150.0396392068887	43.40322568657773
13	14	1	幅	PROPN	DET	n	DET		2	2	2	7	122.8	126.54759315503924	17.975717544555664	15.343942642211914	1	15.73715	0.7777777777777778	18	1039.06581	1	False	False	122.8	0.0	126.54759315503924	0.0
14	15	1	好	ADV	ADV	a	ADV	RB	1	1	1	312	137.0	150.65589932027223	7.514736652374268	10.204687118530272	1	10788.64225	0.8333333333333334	18	15.73715	1	False	False	111.46666666666668	25.53333333333333	92.6778410528764	95.53698527562798
15	16	1	得人驚	ADJ	ADJ	-	ADJ		0	0	0	409	501.1333333333333	291.1194180324554	28.32191514968872	24.68706321716309	3	16.56542	0.8888888888888888	18	10788.64225	1	False	False	246.3333333333333	134.33333333333334	102.32540685914172	101.50971491548096
16	17	1	嘅	PART	PART	x	PART		1	1	2	1	125.66666666666669	126.91712081337	7.932084083557129	3.459212303161621	1	15735.49004	0.9444444444444444	18	16.56542	3	False	False	124.26666666666668	1.4	127.65916427042058	5.238320341483518
17	18	1	圖畫	NOUN	NOUN	n	NOUN	NN	2	2	1	65	176.4	172.52431712660103	15.062061786651611	15.379163265228271	2	1.24241	1.0	18	15735.49004	1	False	False	132.0	44.4	129.67240775636634	80.41873745174898
18	19	2	。嗰	PRON	PRON	x	PRON		11	1	3	1	187.6	273.5077817296368	18.90847587585449	11.730931282043455	1	2040.85943	0.1	10	-1.0	-1	True	False	140.2	25.266666666666666	156.06374765887605	65.43644923808817
19	20	2	本	NOUN	DET	r	DET		10	1	2	54	71.6	131.86144243106094	11.467531204223633	11.74288558959961	1	89.45325	0.2	10	2040.85943	1	False	False	71.6	0.0	131.86144243106094	0.0
20	21	2	書	NOUN	NOUN	zg	NOUN	NN	9	9	1	35	16.733333333333334	42.67156221914336	5.540096282958984	1.2710371017456057	1	139.56364	0.3	10	89.45325	1	False	False	16.733333333333334	0.0	42.67156221914336	0.0
21	22	2	叫做	VERB	VERB	v	VERB	VV	8	8	1	104	267.6666666666667	189.1210077055312	12.446030497550964	10.689793586730955	2	104.36213	0.4	10	139.56364	1	False	False	146.8	69.33333333333333	89.24438357678314	72.01635616688445
22	23	2	《真實故事》	NOUN	NOUN	-	NOUN		5	1	2	207	542.0666666666667	405.8013416548656	29.404123036190867	23.492662891745567	4	0.0	0.5	10	104.36213	2	True	True	164.33333333333334	145.26666666666668	74.85244744755438	112.73418095482646
23	24	2	，係	VERB	VERB	zg	VERB		0	0	0	6	26.466666666666665	54.13054179994465	8.527591705322266	2.482672691345215	1	22827.14525	0.6	10	0.0	4	True	False	26.466666666666665	0.0	54.13054179994465	0.0
24	25	2	關於	ADP	ADP	nr	ADP	IN	1	2	2	65	459.6666666666667	314.0406909232553	13.385778665542604	13.06718796491623	2	59.22137	0.7	10	22827.14525	1	False	False	189.53333333333333	146.73333333333332	108.89619930108776	122.96637300046255
25	26	2	原始	ADV	ADV	v	ADV		2	1	2	55	348.8666666666667	268.8766425126751	14.149030685424805	13.66283082962036	2	9.11098	0.8	10	59.22137	2	False	False	165.26666666666668	115.6	95.45712242793736	115.25380687855824
26	27	2	森林	VERB	VERB	n	VERB		3	3	1	58	291.53333333333336	205.97989114366368	8.307693123817444	12.511510223150252	2	66.67581	0.9	10	9.11098	2	False	False	192.46666666666667	88.73333333333333	106.55944611133992	168.2218640829888
27	28	2	嘅	PART	PART	x	PART		4	4	1	1	29.4	75.29302756563851	7.773168563842773	2.0270164012908936	1	15735.49004	1.0	10	66.67581	2	False	False	29.4	0.0	75.29302756563851	0.0
28	29	3	。幅	NOUN	NOUN	n	NOUN	NNB	2	1	2	7	47.6	83.1414858338884	17.907590866088867	12.453662872314451	1	15.73715	0.0555555555555555	18	-1.0	-1	True	False	47.6	0.0	83.1414858338884	0.0
29	30	3	圖畫	NOUN	NOUN	n	NOUN	NN	1	1	1	65	377.73333333333335	291.44638538769965	15.771321773529053	11.415265083312988	2	1.24241	0.1111111111111111	18	15.73715	1	False	False	240.9333333333333	68.93333333333334	156.53816006186975	98.06424198226158
30	31	3	入	VERB	NOUN	v	NOUN		0	0	0	83	195.46666666666667	119.7908547798574	10.96485710144043	6.827154159545898	1	557.4263	0.1666666666666666	18	1.24241	2	False	False	188.4	7.066666666666666	120.7856503618428	26.44104553320252
31	32	3	邊	PRON	PRON	x	PRON		1	1	2	93	25.73333333333333	67.05864763192157	12.443119049072266	6.5521769523620605	1	432.77153	0.2222222222222222	18	557.4263	1	False	False	25.73333333333333	0.0	67.05864763192157	0.0
32	33	3	有	VERB	VERB	v	VERB	VV	2	2	1	357	20.53333333333333	55.32313158967855	5.968354225158691	5.363615989685059	1	7919.92609	0.2777777777777778	18	432.77153	1	False	False	20.53333333333333	0.0	55.32313158967855	0.0
33	34	3	條	NOUN	DET	zg	DET	NNB	3	1	5	149	49.46666666666667	88.98903802653948	6.153843879699707	7.214440822601318	1	386.8025	0.3333333333333333	18	7919.92609	1	False	False	49.46666666666667	0.0	88.98903802653948	0.0
34	35	3	蟒蛇	NOUN	NOUN	n	NOUN	NN	4	1	4	6	420.53333333333336	243.1070728894758	17.615370392799377	17.059942841529846	2	0.41414	0.3888888888888889	18	386.8025	1	False	False	200.0	137.26666666666668	108.60509503088088	113.29811217413209
35	36	3	張開	VERB	VERB	nr	VERB		5	2	3	284	296.8666666666667	201.1413654345841	19.30012369155884	23.917728424072266	2	51.76693	0.4444444444444444	18	0.41414	2	False	False	163.46666666666667	97.8	85.98128995439777	106.14028452948484
36	37	3	咗	PART	PART	x	PART	DEC	6	1	4	1	125.33333333333331	149.5632159174025	13.670968055725098	6.3195343017578125	1	5130.30979	0.5	18	51.76693	2	False	False	104.06666666666666	21.266666666666666	125.8880278483842	57.63155000132789
37	38	3	血盆大口	NOUN	NOUN	l	NOUN		7	5	2	514	411.8666666666667	375.3897293332476	38.07068777084351	40.88793087005615	4	1.24241	0.5555555555555556	18	5130.30979	1	False	False	174.66666666666666	110.93333333333334	92.5084981081318	92.98850586079024
38	39	3	，吞	ADV	ADV	v	ADV		8	1	3	11	55.93333333333333	103.43594904845972	19.21944236755371	15.587067127227783	1	45.5549	0.6111111111111112	18	1.24241	4	True	False	43.8	12.133333333333333	77.53897944474981	45.39877629285715
39	40	3	緊	ADJ	PART	x	PART		9	4	2	115	273.0	267.87882832853114	9.597894668579102	8.684712409973145	1	931.3906	0.6666666666666666	18	45.5549	1	False	False	181.0	51.266666666666666	142.42658927789196	123.04658557726104
40	41	3	一	NUM	NUM	m	NUM	CD	10	1	4	871	383.6	313.8876232029546	8.20706844329834	4.612207412719727	1	4153.77843	0.7222222222222222	18	931.3906	1	False	False	194.86666666666667	146.66666666666666	157.2623568718493	163.17911086356068
41	42	3	隻	NOUN	DET	x	DET	NNB	11	1	3	1	323.93333333333334	274.62227796658374	4.019375324249268	3.388501167297364	1	2023.87988	0.7777777777777778	18	4153.77843	1	False	False	190.6	98.33333333333331	134.95964829039332	135.14716258788252
42	43	3	野獸	NOUN	NOUN	n	NOUN	NN	12	1	2	137	757.8666666666667	414.3631043206215	12.396206855773926	13.960086822509766	2	12.00993	0.8333333333333334	18	2023.87988	1	False	False	218.8	214.3333333333333	98.60642304975202	157.11043532779382
43	44	3	落	VERB	VERB	v	VERB		13	13	1	106	281.2	401.6219117528325	14.605786323547363	10.862489700317385	1	562.81006	0.8888888888888888	18	12.00993	2	False	False	105.2	90.6	137.91697985865747	158.71097420573452
44	45	3	肚	NOUN	NOUN	n	NOUN		14	1	2	14	67.53333333333333	119.79029825305368	7.4960784912109375	7.808114051818848	1	55.49415	0.9444444444444444	18	562.81006	1	False	False	50.46666666666667	7.133333333333334	93.73357041221796	26.690489358987445
45	46	3	。	PUNCT	PUNCT	x	PUNCT	.	15	15	1	0	7.266666666666667	27.1893770105573	3.883128881454468	2.6138336658477783	0	0.0	1.0	18	55.49415	1	False	False	7.266666666666667	0.0	27.1893770105573	0.0
46	47	4	下	PART	PART	f	PART		3	1	2	180	105.86666666666666	239.3961477458557	9.60226058959961	9.20552921295166	1	2057.01071	0.1111111111111111	9	-1.0	-1	False	False	59.73333333333333	14.6	111.58163927018737	54.62819784689956
47	48	4	面	NOUN	NOUN	n	NOUN		2	2	1	96	101.73333333333332	164.1314378444571	5.458937644958496	3.033167123794556	1	398.81243	0.2222222222222222	9	2057.01071	1	False	False	63.8	22.4	78.25275288022354	57.250094614186736
48	49	4	就	ADV	ADV	d	ADV	RB	1	1	1	95	185.7333333333333	123.30529411000792	6.334278583526611	7.340872764587402	1	11876.16191	0.3333333333333333	9	398.81243	1	False	False	168.73333333333332	17.0	117.520759395474	39.22414222559026
49	50	4	係	VERB	VERB	zg	VERB		0	0	0	6	154.53333333333333	168.38007271909848	10.7760009765625	1.835380911827088	1	22827.14525	0.4444444444444444	9	11876.16191	1	False	False	123.26666666666668	31.266666666666666	111.299276228055	85.47784638268692
50	51	4	尼	PROPN	PROPN	nr	PROPN		1	1	3	7	203.6	200.2238081081601	11.344786643981934	14.854166030883787	1	7.86857	0.5555555555555556	9	22827.14525	1	False	False	164.46666666666667	39.13333333333333	129.57513478887665	99.7843452429065
51	52	4	幅	NOUN	DET	n	DET	NNB	2	3	2	7	271.53333333333336	232.48250591293004	16.315570831298828	18.87705612182617	1	15.73715	0.6666666666666666	9	7.86857	1	False	False	141.8	99.53333333333332	102.2873077822138	131.0393664345015
52	53	4	圖畫	NOUN	NOUN	n	NOUN	NN	3	2	2	65	503.26666666666665	401.1913037719315	17.961928367614746	10.245280504226685	2	1.24241	0.7777777777777778	9	15.73715	1	False	False	210.66666666666663	153.6	104.5528043090614	128.15449010211594
53	54	4	嗰	PRON	PRON	x	PRON		4	1	2	1	203.3333333333333	269.7632707064144	11.6759033203125	8.854958534240723	1	2040.85943	0.8888888888888888	9	1.24241	2	False	False	104.0	44.6	114.7385433641779	75.46813897268171
54	55	4	摹本	NOUN	NOUN	n	NOUN		5	5	1	54	382.2	259.73992120324255	21.27155351638794	25.907066583633423	2	0.0	1.0	9	2040.85943	1	False	False	172.4	150.8	135.81399044281116	134.3096918816112
55	56	5	。本	NOUN	NOUN	r	NOUN		4	1	2	54	57.6	130.95332501824203	8.106161117553711	9.258559226989746	1	89.45325	0.0476190476190476	21	-1.0	-1	True	False	29.73333333333333	27.866666666666667	63.31557645810564	74.67785630441075
56	57	5	書	NOUN	NOUN	zg	NOUN	NN	3	3	1	35	149.4	185.6127869158444	8.824026107788086	6.539850234985352	1	139.56364	0.0952380952380952	21	89.45325	1	False	False	106.8	36.0	148.32765532203803	84.38088251098903
57	58	5	入	VERB	NOUN	v	NOUN		2	2	1	83	201.4	146.40209470268292	11.825177192687988	5.193460464477539	1	557.4263	0.1428571428571428	21	139.56364	1	False	False	188.0	13.4	133.29416091237204	50.138208982770806
58	59	5	面	NOUN	NOUN	n	NOUN		1	1	2	96	86.46666666666667	178.19310374484814	11.538819313049316	0.0546189360320568	1	398.81243	0.1904761904761904	21	557.4263	1	False	False	69.2	17.266666666666666	143.87735517910156	48.77221431193061
59	60	5	話	VERB	VERB	x	VERB		0	0	0	35	34.86666666666667	72.81104922255199	14.33304214477539	8.445147514343262	1	3423.24352	0.238095238095238	21	398.81243	1	False	False	34.86666666666667	0.0	72.81104922255199	0.0
60	61	5	：「啲	NOUN	NOUN	zg	NOUN		1	1	4	1	190.8	364.23677280948266	26.354963779449463	13.683318793773651	1	4209.68671	0.2857142857142857	21	3423.24352	1	True	False	93.73333333333332	42.66666666666666	151.83037318739036	87.96489198664557
61	62	5	蟒蛇	NOUN	NOUN	n	NOUN	NN	2	5	3	6	588.0	365.00374427303257	24.73132491111756	18.91336441040039	2	0.41414	0.3333333333333333	21	4209.68671	1	False	False	322.8666666666667	127.26666666666668	245.9256979026163	133.6136054283229
62	63	5	會	AUX	AUX	zg	AUX	MD	3	1	4	177	333.3333333333333	239.6026340051841	9.047934532165527	6.142666339874268	1	4200.1616	0.3809523809523809	21	0.41414	2	False	False	189.0	81.26666666666667	99.8966132225379	127.71816193826504
63	64	5	咬	VERB	VERB	v	VERB	VV	4	3	3	19	393.9333333333333	265.7232812950762	11.71512508392334	9.068638801574709	1	174.35102	0.4285714285714285	21	4200.1616	1	False	False	234.66666666666663	94.8	131.69088384884083	112.6204244353572
64	65	5	都	ADV	ADV	d	ADV	RB	5	2	3	35	206.66666666666663	274.1966852867157	12.43619155883789	11.791114807128906	1	14767.65553	0.4761904761904761	21	174.35102	1	False	False	105.73333333333332	100.93333333333334	179.65836715524517	152.86005219008513
65	66	5	唔	ADV	ADV	y	ADV		6	1	3	45	153.66666666666666	226.60881614702365	4.360843181610107	2.5239665508270264	1	13258.13186	0.5238095238095238	21	14767.65553	1	False	False	79.06666666666666	55.333333333333336	120.23170223456968	105.05088713994228
66	67	5	咬	VERB	VERB	v	VERB	VV	7	9	2	19	666.8666666666667	492.7458934943604	9.95254611968994	7.00036096572876	1	174.35102	0.5714285714285714	21	13258.13186	1	False	False	192.8	160.86666666666667	124.87818064017428	131.66313919325418
67	68	5	噉	CCONJ	CCONJ	zg	CCONJ		8	1	3	3	511.6666666666667	506.3716246218999	7.289378643035889	6.274959564208984	1	0.41414	0.6190476190476191	21	174.35102	1	False	False	161.13333333333333	133.46666666666667	140.09323879315355	156.78174496909884
68	69	5	，將	ADV	ADV	zg	ADV		9	5	2	184	103.66666666666669	186.79638350056163	16.992464542388916	11.329585552215576	1	564.05246	0.6666666666666666	21	0.41414	1	True	False	50.06666666666667	38.0	75.98286356511943	93.0440755771156
69	70	5	獵物	NOUN	NOUN	n	NOUN	NN	10	4	2	28	337.3333333333333	182.83824059048	25.52199363708496	8.71615195274353	2	12.42406	0.7142857142857143	21	564.05246	1	False	False	217.06666666666663	108.73333333333332	75.73151406265573	121.5107494101745
70	71	5	成	NUM	NUM	n	NUM		11	1	4	182	51.53333333333333	90.68249861773523	9.673901557922363	7.499578475952148	1	383.90355	0.7619047619047619	21	12.42406	2	False	False	42.93333333333333	8.6	75.73591544893934	22.64449896406042
71	72	5	隻	NOUN	DET	x	DET	NNB	12	1	3	1	90.93333333333334	167.25727355052624	6.941720485687256	6.9836835861206055	1	2023.87988	0.8095238095238095	21	383.90355	1	False	False	42.86666666666667	32.333333333333336	69.37229674412947	75.95934585172664
72	73	5	鑒生	NOUN	NOUN	-	NOUN		13	1	2	109	346.4	229.4979447983504	30.418914794921875	28.356980800628666	2	0.0	0.8571428571428571	21	2023.87988	1	False	False	218.2	67.13333333333334	99.59933065370804	111.40608401499244
73	74	5	吞	VERB	VERB	v	VERB		14	14	1	11	183.53333333333333	171.77926404416675	8.531389236450195	11.405137062072754	1	45.5549	0.9047619047619048	21	0.0	2	False	False	161.06666666666666	22.466666666666665	151.90017189661842	84.06256928952122
74	75	5	落	VERB	VERB	v	VERB		15	1	2	106	54.66666666666666	100.90831922536856	11.145197868347168	5.652738094329834	1	562.81006	0.9523809523809524	21	45.5549	1	False	False	54.66666666666666	0.0	100.90831922536856	0.0
75	76	5	肚	NOUN	NOUN	n	NOUN		16	2	2	14	0.0	0.0	7.13761568069458	8.376766204833984	1	55.49415	1.0	21	562.81006	1	False	False	0.0	0.0	0.0	0.0
76	77	6	。蟒蛇	NOUN	NOUN	n	NOUN	NN	29	29	1	6	327.26666666666665	236.7923046797669	19.279430389404297	19.77708888053894	2	0.41414	0.0357142857142857	28	-1.0	-1	True	False	181.66666666666663	116.93333333333334	93.44778696624596	142.20382867169536
77	78	6	之後	ADV	ADV	-	ADV		28	2	3	136	213.53333333333333	218.1118571334952	20.52112865447998	9.3742196559906	2	2681.11282	0.0714285714285714	28	0.41414	2	False	False	146.93333333333334	35.666666666666664	111.7386633573576	75.03658367015977
78	79	6	會	AUX	AUX	zg	AUX	MD	27	1	3	177	250.8	348.48341902210115	7.739289283752441	7.587428092956543	1	4200.1616	0.1071428571428571	28	2681.11282	2	False	False	142.86666666666667	33.733333333333334	124.57975580147664	86.28284237835985
79	80	6	飽	ADJ	ADJ	x	ADJ		26	20	2	5	170.8	202.5741674876965	14.940671920776367	15.473410606384276	1	36.44392	0.1428571428571428	28	4200.1616	1	False	False	117.26666666666668	37.266666666666666	123.07204755300404	75.63550018932175
80	81	6	到	PART	PART	v	PART		25	1	3	67	322.6	248.78874572616823	5.406514644622803	7.783843994140625	1	9168.95856	0.1785714285714285	28	36.44392	1	False	False	219.26666666666668	85.6	156.35961399571465	123.78626741282734
81	82	6	想	AUX	AUX	v	AUX	MD	24	1	5	89	282.8	466.9221491141038	8.94805908203125	14.163759231567385	1	3200.02452	0.2142857142857142	28	9168.95856	1	False	False	112.93333333333334	108.26666666666668	122.88882057462436	200.91373494335545
82	83	6	郁	VERB	VERB	nr	VERB		23	2	4	17	183.53333333333333	199.9116026870099	19.472171783447266	12.259602546691896	1	74.13024	0.25	28	3200.02452	1	False	False	150.93333333333334	19.266666666666666	173.5816682589367	53.41968010220787
83	84	6	都	ADV	ADV	d	ADV	RB	22	1	4	35	61.66666666666666	131.7925980049293	9.71257209777832	11.949457168579102	1	14767.65553	0.2857142857142857	28	74.13024	1	False	False	48.53333333333333	13.133333333333333	113.54932359503024	49.1404336796311
84	85	6	郁	VERB	VERB	nr	VERB		21	5	3	17	172.8	314.41441866852523	11.545770645141602	9.581635475158691	1	74.13024	0.3214285714285714	28	14767.65553	1	False	False	105.86666666666666	66.93333333333334	159.84612044783017	182.2190866938904
85	86	6	唔	ADV	ADV	y	ADV		20	1	4	45	196.66666666666663	258.5731789820609	11.034497261047363	5.639081954956055	1	13258.13186	0.3571428571428571	28	74.13024	1	False	False	138.46666666666667	31.933333333333334	160.1344712698952	97.61725712643688
86	87	6	到	PART	PART	v	PART		19	2	4	67	104.8	153.61562420535222	5.667191505432129	2.55370569229126	1	9168.95856	0.3928571428571428	28	13258.13186	1	False	False	62.66666666666666	29.066666666666663	81.68775237995528	73.24066872684571
87	88	6	，然後	CCONJ	CCONJ	-	CCONJ		16	2	3	45	208.46666666666667	175.51936898498948	13.637854993343351	8.07826155424118	2	1566.67436	0.4285714285714285	28	9168.95856	1	True	False	155.2	29.866666666666667	109.33203251258678	76.3420955669646
88	89	6	足足	ADJ	ADJ	v	ADJ		15	1	3	22	250.13333333333333	134.89792025412729	20.08378505706787	22.05265045166016	2	36.85805	0.4642857142857143	28	1566.67436	2	False	False	210.6	39.53333333333333	120.4086375639223	74.48030313818248
89	90	6	瞓	VERB	VERB	x	VERB	VV	14	8	2	2	58.06666666666667	121.22401668902998	12.71752643585205	14.704957962036133	1	402.12551	0.5	28	36.85805	2	False	False	58.06666666666667	0.0	121.22401668902998	0.0
90	91	6	成	NUM	NUM	n	NUM		13	1	3	182	103.33333333333331	150.28136574069617	10.184650421142578	7.531072616577148	1	383.90355	0.5357142857142857	28	402.12551	1	False	False	103.33333333333331	0.0	150.28136574069617	0.0
91	92	6	六	NUM	NUM	m	NUM	CD	12	1	5	41	76.6	101.6659890687802	11.71567440032959	10.138873100280762	1	77.02919	0.5714285714285714	28	383.90355	1	False	False	76.6	0.0	101.6659890687802	0.0
92	93	6	個	NOUN	DET	zg	DET	NNB	11	1	4	175	0.0	0.0	3.0547475814819336	4.471286773681641	1	6956.23292	0.6071428571428571	28	77.02919	1	False	False	0.0	0.0	0.0	0.0
93	94	6	月	NOUN	NOUN	m	NOUN	NN	10	4	3	17	18.2	47.80543902109885	7.608806610107422	3.265859603881836	1	541.68915	0.6428571428571429	28	6956.23292	1	False	False	18.2	0.0	47.80543902109885	0.0
94	95	6	，先至	ADV	ADV	d	ADV		7	1	2	179	63.13333333333333	117.8484148764373	19.438716173172	12.374770998954771	2	113.47311	0.6785714285714286	28	541.68915	1	True	False	49.4	13.733333333333333	82.51771526971244	51.38542811169547
95	96	6	消化	VERB	VERB	vn	VERB	VV	6	6	1	55	289.06666666666666	270.39587439324754	14.128129243850708	12.203591585159302	2	11.18166	0.7142857142857143	28	113.47311	2	False	False	210.3333333333333	40.13333333333333	152.0713282933009	81.63811745883305
96	97	6	得	PART	PART	ud	PART	DEV	5	1	2	80	111.53333333333332	176.90369005635677	8.173224449157715	8.577235221862793	1	2885.28159	0.75	28	11.18166	2	False	False	80.26666666666667	31.266666666666666	109.5283626382784	83.01844507229836
97	98	6	晒	PART	PART	v	PART		4	2	2	16	80.26666666666667	180.13456698319237	9.779151916503906	6.907312393188477	1	742.95897	0.7857142857142857	28	2885.28159	1	False	False	68.93333333333334	11.333333333333334	161.3920554288703	42.405450383438
98	99	6	肚	NOUN	NOUN	n	NOUN		3	1	3	14	71.33333333333333	112.93636359570915	7.8573527336120605	10.898736953735352	1	55.49415	0.8214285714285714	28	742.95897	1	False	False	71.33333333333333	0.0	112.93636359570915	0.0
99	100	6	裏	ADV	ADV	zg	ADV		2	2	1	3	106.26666666666668	134.9614595192107	9.5650053024292	11.11859130859375	1	100.22078	0.8571428571428571	28	55.49415	1	False	False	106.26666666666668	0.0	134.9614595192107	0.0
100	101	6	邊	PRON	PRON	x	PRON		1	1	1	93	53.0	93.66963221877197	7.959933280944824	6.625054836273193	1	432.77153	0.8928571428571429	28	100.22078	1	False	False	53.0	0.0	93.66963221877197	0.0
101	102	6	嘅	PART	PART	x	PART		0	0	0	1	61.2	93.37822729808772	9.32974338531494	2.827014923095703	1	15735.49004	0.9285714285714286	28	432.77153	1	False	False	61.2	0.0	93.37822729808772	0.0
102	103	6	食物	NOUN	NOUN	n	NOUN	NN	1	1	1	174	45.333333333333336	95.29719594802124	6.9243268966674805	8.505508780479431	2	71.2313	0.9642857142857144	28	15735.49004	1	False	False	45.333333333333336	0.0	95.29719594802124	0.0
103	104	6	。」	NOUN	NOUN	-	PUNCT		2	24	3	0	104.8	120.63343925573318	14.838952541351318	12.923242807388306	0	0.0	1.0	28	71.2313	2	False	False	92.53333333333332	12.266666666666667	101.7302751833931	45.897663944427
104	105	7	嗰	PRON	PRON	x	PRON		2	1	2	1	23.33333333333333	53.53835592876901	18.90912628173828	11.730916976928713	1	2040.85943	0.0384615384615384	26	-1.0	-1	False	False	23.33333333333333	0.0	53.53835592876901	0.0
105	106	7	時	NOUN	NOUN	zg	NOUN		1	1	1	70	132.46666666666667	131.98528537513397	10.429975509643556	2.5127627849578857	1	598.42571	0.0769230769230769	26	2040.85943	1	False	False	124.8	7.666666666666667	131.93493345837814	28.68603996526688
106	107	7	開始	VERB	VERB	v	VERB	VV	0	0	0	176	167.13333333333333	242.8486131088437	12.412481904029846	8.216336086392403	2	1245.30526	0.1153846153846153	26	598.42571	1	False	False	81.46666666666667	64.4	85.02616590725992	131.00524162541487
107	108	7	，我	PRON	PRON	r	PRON	PRP	1	4	3	704	77.66666666666667	113.2352516764202	9.54956078529358	14.126516819000244	1	49930.23889	0.1538461538461538	26	1245.30526	2	True	False	56.13333333333333	21.53333333333333	72.83576654974456	64.64968849284753
108	109	7	就	ADV	ADV	d	ADV	RB	2	3	3	95	85.2	93.04063628329293	3.199124813079834	6.0540313720703125	1	11876.16191	0.1923076923076923	26	49930.23889	1	False	False	85.2	0.0	93.04063628329293	0.0
109	110	7	成日	ADV	ADV	-	ADV		3	2	3	246	249.06666666666663	110.66614457708174	12.683080673217772	8.841333627700806	2	509.38659	0.2307692307692307	26	11876.16191	1	False	False	183.06666666666663	66.0	77.65948464647158	80.41890325041743
110	111	7	都	ADV	ADV	d	ADV	RB	4	1	3	35	88.0	112.55517165668871	5.033913612365723	4.854125499725342	1	14767.65553	0.2692307692307692	26	509.38659	2	False	False	76.2	11.8	90.80763550862156	44.15155716393252
111	112	7	幻想	VERB	VERB	n	VERB	VV	5	17	2	104	237.26666666666668	243.69666026070647	15.489099502563477	17.78385627269745	2	109.33176	0.3076923076923077	26	14767.65553	1	False	False	100.73333333333332	90.06666666666666	79.16941047876733	146.3609541130724
112	113	7	森林	NOUN	NOUN	n	NOUN	NN	6	1	3	58	277.8	206.9061623055244	14.700061410665512	15.403191030025482	2	66.67581	0.3461538461538461	26	109.33176	2	False	False	176.0	67.66666666666667	92.50081080725724	96.16490466323404
113	114	7	裏	ADV	ADV	zg	ADV		7	1	5	3	144.06666666666666	192.6442201457276	7.952301502227783	10.634214401245115	1	100.22078	0.3846153846153846	26	66.67581	2	False	False	106.0	23.8	110.32980860432356	61.97225185516499
