	WORD	SENTENCE	IA_LABEL	pos	upos	jpos	upos*	xpos	LD2ROOT	LD2HEAD	DEPTH2ROOT	Neighbors_Num	TOTAL_DURATION	STD_TOTAL_DURATION	Sp_clue	Sp_jed351	N_SYL	Freq	Word_Position	Lengths	Prev_Freq	Prev_N_SYL	Pre_Punct	Post_Punct	IA_FIRST_FIXATION_DURATION	IA_SECOND_FIXATION_DURATION	STD_IA_FIRST_FIXATION_DURATION	STD_IA_SECOND_FIXATION_DURATION
4034	1453	82	我	PRON	PRON	r	PRON	PRP	1	1	3	704	101.73333333333332	134.8413718246576	8.83481216430664	6.702436447143555	1	49930.23889	0.8461538461538461	13	22827.14525	1	False	False	101.73333333333332	0.0	134.8413718246576	0.0
4035	1454	82	架	NOUN	DET	q	DET	NNB	2	1	2	24	189.6	216.60156970807023	12.726181983947754	14.879839897155762	1	1748.06568	0.9230769230769232	13	49930.23889	1	False	False	160.73333333333332	16.266666666666666	154.25885892082684	43.18713800298521
4036	1455	82	飛機	NOUN	NOUN	n	NOUN	NN	3	3	1	128	159.96666666666667	232.6839391869485	15.08819341659546	9.366289615631104	2	113.88725	1.0	13	1748.06568	1	False	False	107.36666666666666	31.33333333333333	111.58023520717676	81.86384359953355
4037	1456	83	。」我	PRON	PRON	r	PRON	PRP	2	2	1	704	145.66666666666666	128.4604565182955	6.059394359588623	10.525071144104004	1	49930.23889	0.0909090909090909	11	-1.0	-1	True	False	90.46666666666668	55.2	73.17182214182968	90.0045924754213
4038	1457	83	好	ADV	ADV	a	ADV	RB	1	1	1	312	64.13333333333334	133.71854354908632	8.559008598327637	7.366445541381836	1	10788.64225	0.1818181818181818	11	49930.23889	1	False	False	64.13333333333334	0.0	133.71854354908632	0.0
4039	1458	83	自豪	ADJ	ADJ	n	ADJ		0	0	0	169	207.0	172.80586409802956	14.700567245483398	15.047510147094728	2	13.25233	0.2727272727272727	11	10788.64225	1	False	False	128.33333333333334	56.73333333333333	99.17974703649035	85.94220280061607
4040	1459	83	噉	PRON	PRON	zg	PRON		1	1	4	3	115.33333333333331	197.4482773341469	9.091293334960938	10.07374095916748	1	0.41414	0.3636363636363636	11	13.25233	2	False	False	61.0	39.2	87.29642986208924	81.92533185773495
4041	1460	83	話	VERB	VERB	x	VERB		2	1	3	35	123.0	160.07373301075975	11.279858589172363	9.360962867736816	1	3423.24352	0.4545454545454545	11	0.41414	1	False	False	107.26666666666668	15.733333333333333	125.3626561443062	58.86874288524334
4042	1461	83	畀	VERB	VERB	g	VERB		3	2	2	1	155.26666666666668	135.76227589266304	8.181833267211914	7.939857006072998	1	385.14596	0.5454545454545454	11	3423.24352	1	False	False	142.13333333333333	13.133333333333333	118.20877951977828	35.40408011640592
4043	1462	83	佢	PRON	PRON	x	PRON		4	1	2	1	164.93333333333334	327.15673443915057	3.770597219467163	2.712296962738037	1	21111.38214	0.6363636363636364	11	385.14596	1	False	False	95.66666666666669	22.2	112.847783417408	73.75292084611519
4044	1463	83	知	VERB	VERB	v	VERB	VV	5	5	1	146	256.8	313.87963722845524	9.224714279174805	7.636315822601318	1	2394.53109	0.7272727272727273	11	21111.38214	1	False	False	136.33333333333334	64.93333333333334	109.64103043822398	133.23836617964895
4045	1464	83	我	PRON	PRON	r	PRON	PRP	6	1	4	704	154.0	190.8877506110157	4.389801979064941	12.319655418395996	1	49930.23889	0.8181818181818182	11	2394.53109	1	False	False	95.73333333333332	45.2	118.53970736517876	91.11618956036295
4046	1465	83	識	VERB	VERB	zg	VERB		7	1	3	49	257.4	300.5833883190043	8.287339210510254	10.387574195861816	1	618.30421	0.9090909090909092	11	49930.23889	1	False	False	173.53333333333333	45.53333333333333	192.6730794780515	91.6048518850879
4047	1466	83	飛	VERB	VERB	x	VERB	VV	8	3	2	77	180.9333333333333	279.72473771350445	14.79627799987793	12.822762489318848	1	171.86621	1.0	11	618.30421	1	False	False	86.93333333333334	75.93333333333334	109.9784625379998	171.6727377567239
4048	1467	84	。於是	CCONJ	CCONJ	-	CCONJ		5	5	1	11	121.06666666666666	184.427570847986	23.28472852706909	16.00401258468628	2	432.77153	0.0588235294117647	17	-1.0	-1	True	False	78.06666666666666	19.33333333333333	79.90783579989025	50.9204172104755
4049	1468	84	佢	PRON	PRON	x	PRON		4	4	1	1	175.93333333333334	306.6508256778202	17.105430603027344	4.275135040283203	1	21111.38214	0.1176470588235294	17	432.77153	2	False	False	98.0	46.2	108.46258955664544	158.5114927484229
4050	1469	84	好	ADV	ADV	a	ADV	RB	3	3	1	312	149.73333333333332	260.6352410724399	7.487187385559082	8.143406867980957	1	10788.64225	0.1764705882352941	17	21111.38214	1	False	False	86.2	31.266666666666666	109.72523258880187	79.73160533244572
4051	1470	84	驚奇	ADJ	ADJ	a	ADJ	JJ	2	2	1	74	276.2	234.39146742149128	24.16644287109375	15.957871913909912	2	11.18166	0.2352941176470588	17	10788.64225	1	False	False	147.46666666666667	58.4	92.94863575593185	74.61081244252291
4052	1471	84	噉	PRON	PRON	zg	PRON		1	1	1	3	93.66666666666669	127.93262115487023	6.817658424377441	8.75357437133789	1	0.41414	0.2941176470588235	17	11.18166	2	False	False	74.8	18.866666666666667	94.77425810841252	48.17864902861248
4053	1472	84	話	VERB	VERB	x	VERB		0	0	0	35	45.266666666666666	94.12932002776228	9.34616470336914	9.19052028656006	1	3423.24352	0.3529411764705882	17	0.41414	1	False	False	45.266666666666666	0.0	94.12932002776228	0.0
4054	1473	84	：「咩	PRON	PRON	zg	PRON		1	1	2	1	74.26666666666667	182.31711079569268	25.54520082473755	16.196620762348175	1	4063.91104	0.4117647058823529	17	3423.24352	1	True	False	74.26666666666667	0.0	182.31711079569268	0.0
4055	1474	84	話	VERB	VERB	x	VERB		2	2	1	35	180.0	193.70527440762507	7.8382697105407715	6.7784271240234375	1	3423.24352	0.4705882352941176	17	4063.91104	1	False	False	119.2	46.73333333333333	96.74585262428566	132.4600400959558
4056	1475	84	？你	PRON	PRON	r	PRON	PRP	3	7	3	142	144.6	109.37568285501123	13.113626956939695	15.673020362854004	1	18137.06144	0.5294117647058824	17	3423.24352	1	True	False	132.93333333333334	11.666666666666666	104.38356618208104	43.65266951236264
4057	1476	84	喺	ADP	ADP	x	ADP	IN	4	1	5	1	98.33333333333331	98.38066657405588	5.801602840423584	6.9708404541015625	1	2703.06199	0.5882352941176471	17	18137.06144	1	False	False	94.86666666666666	3.466666666666667	95.39662234877898	12.971078940816328
4058	1477	84	天	NOUN	NOUN	n	NOUN	NNB	5	3	4	143	174.06666666666666	137.67859512486154	8.990909576416016	7.589248180389404	1	99.3925	0.6470588235294118	17	2703.06199	1	False	False	137.66666666666666	36.4	96.592385253129	73.50628091077208
4059	1478	84	上	ADV	ADV	f	ADV		6	1	5	146	113.0	164.34759911034092	4.8474836349487305	4.551225185394287	1	2231.77587	0.7058823529411765	17	99.3925	1	False	False	87.73333333333333	25.266666666666666	110.21159446970884	94.53920997248828
4060	1479	84	面	NOUN	NOUN	n	NOUN		7	1	4	96	194.3333333333333	251.31193542864	6.565570831298828	4.468777656555176	1	398.81243	0.7647058823529411	17	2231.77587	1	False	False	118.73333333333332	45.333333333333336	116.55697700647904	105.45878605197176
4061	1480	84	跌	VERB	VERB	v	VERB		8	2	3	15	167.86666666666667	181.57931845033696	14.504916191101074	12.49764347076416	1	123.8265	0.8235294117647058	17	398.81243	1	False	False	155.0	12.866666666666667	156.20542030714984	48.14265837649138
4062	1481	84	落	PART	PART	v	PART		9	1	4	106	143.93333333333334	205.547550594882	1.6314892768859863	2.676802635192871	1	562.81006	0.8823529411764706	17	123.8265	1	False	False	98.13333333333334	45.8	128.66953364681513	93.36680352245116
4063	1482	84	嚟	VERB	VERB	zg	VERB		10	8	2	2	59.4	127.18165486159288	3.119836807250977	5.72253942489624	1	3001.65364	0.9411764705882352	17	562.81006	1	False	False	59.4	0.0	127.18165486159288	0.0
4064	1483	84	？」	NOUN	NOUN	-	PUNCT		11	11	1	0	46.4	173.6129027463109	4.605900228023529	7.337597846984863	0	0.0	1.0	17	3001.65364	1	False	False	46.4	0.0	173.6129027463109	0.0
4065	1484	85	我	PRON	PRON	r	PRON	PRP	3	3	1	704	8.466666666666667	31.67936587468604	6.05922269821167	10.525071144104004	1	49930.23889	0.1666666666666666	6	-1.0	-1	False	False	8.466666666666667	0.0	31.67936587468604	0.0
4066	1485	85	謙虛	VERB	VERB	a	VERB		2	2	1	22	326.6666666666667	330.7401128109837	31.701781749725345	20.00875234603882	2	3.72722	0.3333333333333333	6	49930.23889	1	False	False	111.0	85.4	97.09033594201502	111.91949487615342
4067	1486	85	噉	CCONJ	CCONJ	zg	CCONJ		1	1	1	3	147.33333333333334	154.39890615617142	18.187856674194336	10.798721313476562	1	0.41414	0.5	6	3.72722	2	False	False	118.0	29.33333333333333	125.3209213712273	61.927556242937776
4068	1487	85	答	VERB	VERB	v	VERB	VV	0	0	0	22	103.06666666666666	94.160477672724	13.627379417419434	11.995214462280272	1	308.5309	0.6666666666666666	6	0.41414	1	False	False	103.06666666666666	0.0	94.160477672724	0.0
4069	1488	85	：「係	VERB	VERB	zg	VERB		1	1	1	6	203.06666666666663	251.3789878958772	20.574464321136475	12.972399532794952	1	22827.14525	0.8333333333333334	6	308.5309	1	True	False	109.8	56.266666666666666	91.77087410139086	105.27074089645654
4070	1489	85	呀	PART	PART	y	PART		2	1	2	9	118.26666666666668	115.1563960688053	10.873537063598633	10.915519714355469	1	7850.76547	1.0	6	22827.14525	1	False	False	118.26666666666668	0.0	115.1563960688053	0.0
4071	1490	86	。」「啊	PART	PART	zg	PART		6	6	1	11	134.66666666666666	143.8613530065976	33.5006308555603	32.43708324432373	1	2872.44339	0.2	5	-1.0	-1	True	False	91.0	34.2	91.1650517833817	58.25598681680708
4072	1491	86	！太	ADV	ADV	d	ADV	RB	3	2	2	111	364.26666666666665	272.60287762400617	12.636908531188965	14.471086740493774	1	484.9526	0.4	5	2872.44339	1	True	False	169.46666666666667	91.73333333333332	128.46782563047535	108.96205251778665
4073	1492	86	好	ADV	ADV	a	ADV	RB	2	1	2	312	203.2	212.228556042772	4.4392266273498535	7.628703117370605	1	10788.64225	0.6	5	484.9526	1	False	False	125.46666666666668	46.13333333333333	123.68609011885243	82.59852029882592
4074	1493	86	笑	VERB	VERB	v	VERB		1	1	1	24	164.86666666666667	167.4183847597257	6.133185863494873	10.268738746643066	1	1108.22643	0.8	5	10788.64225	1	False	False	154.33333333333334	10.533333333333331	137.31893128366858	39.412124474018846
4075	1494	86	喇	PART	PART	n	PART	SFN	0	0	0	24	106.66666666666669	143.80666033099982	15.066716194152832	15.706258773803713	1	2051.62695	1.0	5	1108.22643	1	False	False	95.66666666666669	11.0	120.83468964756032	41.15823125451335
4076	1495	87	！」小王子	NOUN	NOUN	nr	NOUN		7	7	1	395	322.6	294.93339361060265	45.49998283386231	40.619595527648926	3	0.0	0.0555555555555555	18	-1.0	-1	True	False	186.8	72.73333333333333	89.48683329592869	105.29100415304032
4077	1496	87	不	ADV	ADV	d	ADV		6	1	2	331	103.46666666666668	114.01980334817088	8.636499404907227	12.183290481567385	1	878.7954	0.1111111111111111	18	0.0	3	False	False	78.0	25.466666666666665	79.04935167349572	68.40844652201623
